BOTTLE,20170607CCHSIOCBG
# Merged parameters: TRITUM, TRITER, TRITUM_FLAG_W, PH_TOT, PH_TMP
# Merged parameters: HELIUM, HELIER, HELIUM_FLAG_W, DELHE3, DELHER, DELHE3_FLAG_W, NEON, NEONER, NEON_FLAG_W, LDEO_SAMPNO
# Merged parameters: ABSORBTION, ABSORBTION_FLAG_W, IMAGE_COUNT, IMAGE_COUNT_FLAG_W, CYTO_COUNT, CYTO_COUNT_FLAG_W
# 20141003CCHSIOCBG
# Merged parameters: TRITUM, TRITUM_FLAG_W, TRITER
# 20141003CCHSIOCBG
# Merged parameters: TRITUM, TRITUM_FLAG_W, HELIUM, HELIUM_FLAG_W, DELHE3, DELHE3_FLAG_W, TRITER, NEON, NEON_FLAG_W, NEONER, HELIER, DELHER, THETA
# BOTTLE,20140918PRINUNIVRMK
# 9/18/14 Merged He, Ne, and H3 data from Jenkins
# 20140129CCHSIOSE
# Merged parameters: DELC13, DELC13_FLAG_W, DELC14, DELC14_FLAG_W, C14ERR, CDOM325, CDOM325_FLAG_W, CDOM340, CDOM340_FLAG_W, CDOM380, CDOM380_FLAG_W, CDOM412, CDOM412_FLAG_W, CDOM443, CDOM490, CDOM490_FLAG_W, CDOM555, CDOM555_FLAG_W, CDOMSL, CDOMSL_FLAG_W, CDOMSN, CDOMSN_FLAG_W
# 20131122CCHSIOCBG
# Merged parameters: PH_TOT, PH_TOT_FLAG_W, PH_TMP
# 20121025CCHDOSIOCBG
# merged ALKALI, DOC, TDN
# BOTTLE,20120208CCHDOSIOCBG
# merged TCARBN received from Alex Kozyr 2012-02-03
# BOTTLE,20120207CCHDOSIOCBG
# removed ABSORBTION, IMAGE_COUNT, CYTO_COUNT, contained no data 
# BOTTLE,20110422ODF
# REPORTED DEPTH IS CTD_DEPTH + DISTANCE_ABOVE_BOTTOM AT MAX PRESSURE
#
# BOTTLE,20160128PRINUNIVRMK
# 10/1/2014 Initialized README file 
# Hydro: Who - J.Swift; Status - final 
#       Notes:   
# Nutrients: Who - J.Swift; Status - final 
#       Notes: 
# O2: Who - J.Swift; Status - final 
#       Notes: 
# TCO2: Who - C.Sabine;R.Wanninkhof; Status - final 
#       Notes: final data from CDIAC Dec. 2011 
# TA: Who - A.Dickson; Status - final 
#       Notes: final data from CDIAC Dec. 2011 
# pH: Who - F.Millero; Status - final 
#       Notes: final data rcd  and merged Dec. 2012 
#       Reported on total H+ scale at 25C 
# CFC: Who - W.Smethie;W.Ho; Status - final 
#       Notes: final data Feb. 2012 
#       Includes SF6 
# C14: Who - R.Key;A.McNichol; Status - final 
#       Notes: Final data Jan. 2014 
# H3/He3: Who - W.Jenkins;P.Schlosser; Status - incomplete 
#       Notes: final WHOI data 10/1/14 
#              final LDEO data 4/14/15 except for He3 
#              final LDEO He3 data 7/8/15 
#              revised WHOI H3 data 12/18/15 
#              revised WHOI H3 data 1/28/16 
#       Uncertainty on 3H data exceptionally large on station 104:129 due to 
#               unusual contamination issue from bottle caps 
# DOC/TDN: Who - D.Hansell; Status - 
#       Notes: final data from CDIAC Dec. 2011 
#
#| CITATION:
#| These data were provided by:
#|
#| PARAMETER/PROGRAM         Affiliation  PI               email
#| ------------------------  -----------  --------------- -----------------------------
#| Chief Scientist           SIO          Jim Swift        jswift@ucsd.edu
#| Co-Chief Scientist        TAMU         Alex Orsi        aorsi@tamu.edu
#| CTD                       SIO          Jim Swift        jswift@ucsd.edu
#| salinity                  SIO          Jim Swift        jswift@ucsd.edu
#| dissolved oxygen          SIO          Jim Swift        jswift@ucsd.edu
#| nutrients                 SIO          Jim Swift        jswift@ucsd.edu
#| Total Carbon (DIC)        PMEL         Chris Sabine     chris.sabine@ noaa.gov
#|                           AOML         Rik Wanninkhof   Rik.Wanninkhof@noaa.gov
#| Total Alkalinity/pH       SIO          Andrew Dickson   adickson@ucsd.edu
#| CFC/SF6                   LDEO         Bill Smethie     bsmeth@ldeo.columbia.edu
#|                           UHawaii      David Ho         ho@hawaii.edu
#| Helium/Tritium            LDEO         Peter Schlosser  schlosser@ldeo.columbia.edu
#| DOC/TDN                   RSMAS        Dennis Hansell   dhansell@rsmas.miami.edu
#| DELC13/DELC14             WHOI         Ann McNichol     amcnichol@whoi.edu
#|                           WHOI         Robert Key       key@princeton.edu
#| CDOM (preliminary flags)  UCSB         N.B. Nelson      norm@icess.ucsb.edu
#|
#| CDOM DATA:  Absorption Coefficient of 0.2um filtered SW (acdom) at 325 nm
#|             Determined using a 200cm liquid waveguide spectrometer system
#|             Using UltraPath 2,    calibration 10 (Sep 2010) *not applied*
#|
#| Following American Geophysical Union
#| recommendations, the data should be cited as: data
#| provider(s), cruise name or cruise ID, data file name(s)
#| CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA
#| USA, and data file date. For further information, please
#| contact one of the parties listed above or cchdo@ucsd.edu.
#| Users are also requested to acknowledge the NSF/NOAA-funded
#| U.S. Repeat Hydrography Program in publications resulting
#| from their use.
#
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,DELO18,DELO18_FLAG_W,POC,POC_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,BTL_LAT,BTL_LON,NEONER,SALTREF,SALTREF_FLAG_W,PIGMENTS,PIGMENTS_FLAG_W,LAB_DEN,LAB_DEN_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM555,CDOM555_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,HELIER,DELHER,THETA,LDEO_SAMPNO,ABSORBTION,ABSORBTION_FLAG_W,IMAGE_COUNT,IMAGE_COUNT_FLAG_W,CYTO_COUNT,CYTO_COUNT_FLAG_W
320620110219,       P15S,      92,          1,         24,         24,2,20110326,       1651,   -70.4404,  -169.9977,       4105,   449.6,   1.4546,  34.7287,2,  34.7285,2,    184.3,2,   184.2,2,   98.87,2,   32.66,2,    0.00,2,    2.23,2,   0.219,2,   0.105,2,   0.014,2,   0.0510,2,  2261.1,2,  2348.5,2,   7.5780,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   1.4544,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,1,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8922,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   1.4315,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,         23,         23,2,20110326,       1649,   -70.4404,  -169.9977,       4105,   500.3,   1.4198,  34.7299,2,  34.7294,2,    184.2,2,   183.9,2,  100.80,2,   32.77,2,    0.00,2,    2.24,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  2261.8,2,  2348.6,2,   7.5771,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   1.4203,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8932,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   1.3940,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,         22,         22,2,20110326,       1647,   -70.4404,  -169.9977,       4105,   600.6,   1.3302,  34.7304,2,  34.7310,2,    185.8,2,   186.1,2,  104.00,2,   32.63,2,    0.00,2,    2.24,2,   0.156,2,   0.073,2,   0.015,2,   0.0220,2,  2262.9,2,  2350.3,2,   7.5788,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   1.3306,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,1,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8948,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   1.2991,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,         21,         21,2,20110326,       1644,   -70.4404,  -169.9977,       4105,   701.3,   1.2588,  34.7290,2,  34.7296,2,    187.3,2,   187.4,2,  106.07,2,   32.59,2,    0.00,2,    2.24,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   1.2589,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8934,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   1.2223,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,         20,         20,2,20110326,       1642,   -70.4404,  -169.9977,       4105,   800.3,   1.1934,  34.7275,2,  34.7269,2,    190.0,2,   190.1,2,  108.15,2,   32.50,2,    0.00,2,    2.23,2,   0.111,2,   0.055,2,   0.007,2,   0.0760,2,  2261.4,2,  2353.8,2,   7.5841,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   1.1943,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,1,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8906,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   1.1515,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,         19,         19,2,20110326,       1639,   -70.4404,  -169.9977,       4105,   900.1,   1.1256,  34.7251,2,  34.7257,2,    191.9,2,   191.8,2,  110.45,2,   32.39,2,    0.00,2,    2.24,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   1.1255,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8895,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   1.0783,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,         18,         18,2,20110326,       1637,   -70.4404,  -169.9977,       4105,  1000.5,   1.0692,  34.7231,2,  34.7230,2,    193.8,2,   194.4,2,  111.76,2,   32.27,2,    0.00,2,    2.23,2,   0.087,2,   0.045,2,   0.008,2,   0.0030,2,  2261.9,2,  2356.3,6,   7.5881,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   1.0687,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,1,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8867,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   1.0162,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,         17,         17,2,20110326,       1634,   -70.4404,  -169.9977,       4105,  1099.8,   1.0098,  34.7208,2,  34.7210,2,    195.6,2,   195.7,2,  113.51,2,   32.27,2,    0.00,2,    2.24,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   1.0097,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8847,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.9511,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,         16,         16,2,20110326,       1631,   -70.4404,  -169.9977,       4105,  1200.7,   0.9444,  34.7183,2,  34.7183,2,    197.4,2,   196.6,2,  115.15,2,   32.28,2,    0.00,2,    2.23,2,   0.080,2,   0.039,2,   0.010,2,   0.0210,2,  2261.6,2,  2359.0,2,   7.5929,6,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.9443,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,1,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8820,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.8800,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,         15,         15,2,20110326,       1629,   -70.4404,  -169.9977,       4105,  1300.3,   0.8916,  34.7162,2,  34.7165,2,    198.9,2,   198.1,2,  116.51,2,   32.19,2,    0.00,2,    2.23,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.8918,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8802,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.8213,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,         14,         14,2,20110326,       1626,   -70.4404,  -169.9977,       4105,  1398.8,   0.8464,  34.7145,2,  34.7140,2,    200.1,2,   199.5,2,  118.23,2,   32.19,2,    0.00,2,    2.23,2,   0.078,2,   0.041,2,   0.007,2,   0.0230,2,  2260.9,6,  2359.2,2,   7.5941,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.8464,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,1,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8777,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.7701,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,         13,         13,2,20110326,       1624,   -70.4404,  -169.9977,       4105,  1499.5,   0.8000,  34.7124,2,  34.7130,2,    201.3,2,   201.0,2,  119.85,2,   32.06,2,    0.00,2,    2.24,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.8003,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8767,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.7175,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,         12,         12,2,20110326,       1621,   -70.4404,  -169.9977,       4105,  1599.4,   0.7564,  34.7110,2,  34.7106,2,    202.4,2,   202.6,2,  121.59,2,   32.06,2,    0.00,2,    2.24,2,   0.090,2,   0.047,2,   0.008,2,   0.0410,2,  2261.4,2,  2358.8,2,   7.5941,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.7565,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,1,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8743,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.6676,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,         11,         11,2,20110326,       1617,   -70.4404,  -169.9977,       4105,  1800.1,   0.6819,  34.7083,2,  34.7085,2,    204.1,2,   204.0,2,  123.68,2,   32.06,2,    0.00,2,    2.24,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.6818,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8721,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.5800,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,         10,         37,2,20110326,       1612,   -70.4404,  -169.9977,       4105,  2000.5,   0.6128,  34.7063,2,  34.7061,2,    205.6,2,   205.9,2,  125.81,2,   32.14,2,    0.00,2,    2.24,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  2261.6,2,  2362.4,2,   7.5970,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.6131,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,1,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8698,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.4974,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,          9,          9,2,20110326,       1607,   -70.4404,  -169.9977,       4105,  2249.6,   0.5205,  34.7048,2,  34.7047,2,    207.6,2,   207.4,2,  126.76,2,   32.10,2,    0.00,2,    2.25,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.5208,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8684,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.3877,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,          8,          8,2,20110326,       1602,   -70.4404,  -169.9977,       4105,  2499.6,   0.4430,  34.7041,2,  34.7036,2,    209.5,2,   209.8,2,  128.60,2,   32.22,2,    0.00,2,    2.25,2,   0.117,2,   0.061,2,   0.007,2,   0.0950,2,  2261.3,2,  2360.8,2,   7.5972,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.4431,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,1,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8672,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.2918,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,          7,          7,2,20110326,       1557,   -70.4404,  -169.9977,       4105,  2750.0,   0.3841,  34.7034,2,  34.7036,2,    211.0,2,   211.0,2,  130.72,2,   32.38,2,    0.00,2,    2.25,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.3844,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8672,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.2134,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,          6,          6,2,20110326,       1552,   -70.4404,  -169.9977,       4105,  3000.4,   0.3290,  34.7024,2,  34.7026,2,    212.9,2,   213.0,2,  131.45,2,   32.45,2,    0.00,2,    2.25,2,   0.202,2,   0.099,2,   0.011,2,   0.0530,2,  2261.7,2,  2358.7,2,   7.5973,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.3289,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,1,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8662,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.1380,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,          5,          5,2,20110326,       1546,   -70.4404,  -169.9977,       4105,  3298.8,   0.2716,  34.7006,2,  34.7008,2,    215.2,2,   215.5,2,  131.56,2,   32.43,2,    0.00,2,    2.25,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.2715,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8645,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.0552,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,          4,          4,2,20110326,       1540,   -70.4404,  -169.9977,       4105,  3598.4,   0.1993,  34.6922,2,  34.6914,2,    220.4,2,   220.4,2,  121.22,2,   32.27,2,    0.00,2,    2.24,2,   0.922,2,   0.460,2,   0.061,2,   0.2820,2,  2258.4,2,  2355.7,6,   7.5947,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.1991,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,1,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8550,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,  -0.0432,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,          3,          3,2,20110326,       1534,   -70.4404,  -169.9977,       4105,  3900.4,   0.1896,  34.6905,2,  34.6904,2,    222.3,2,   221.5,2,  119.52,2,   32.28,2,    0.00,2,    2.24,2,   1.060,2,   0.536,2,   0.077,2,   0.2610,2,  2258.3,2,  2355.6,6,   7.5931,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.1895,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8540,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,  -0.0821,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,          2,          2,2,20110326,       1529,   -70.4404,  -169.9977,       4105,  4125.2,   0.2137,  34.6944,2,  34.6942,2,    221.1,2,   219.8,2,  123.68,2,   32.43,2,    0.00,2,    2.24,2,   0.857,2,   0.414,2,   0.059,2,   0.1880,2,  2259.5,2,  2355.0,2,   7.5926,6,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.2131,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,1,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8578,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,  -0.0815,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       P15S,      92,          1,          1,          1,2,20110326,       1527,   -70.4404,  -169.9977,       4105,  4174.6,   0.2221,  34.6959,2,  34.6955,2,    220.2,2,   220.3,2,  124.69,2,   32.48,2,    0.00,2,    2.25,2,   0.821,2,   0.387,2,   0.048,2,   0.1310,2,  2260.7,6,  2355.6,2,   7.5923,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.2220,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,1,-999.000,9, -999.00,9, -999.00,9, -70.4404,-169.9977,     -999.0,    34.8592,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,  -0.0785,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
