BOTTLE,20200106SIOCCHCBG
# Merged parameters: CTDOXY_FLAG_W
# Merged parameters: DELC14, DELC14_FLAG_W, C14ERR, 14C-DOC, 14C-DOC_FLAG_W, 14C-DOCERR, 13C-DOC, 13C-DOC_FLAG_W, 13C-DOCERR
# Merged parameters: BTLNBR, BTLNBR_FLAG_W, DEPTH
# Merged parameters: DELC13, DELC14, DELC14_FLAG_W, C14ERR, TCARBN_FLAG_W
# 20140127SIOCCHCBG
# Merged parameters: DELC13, DELC13_FLAG_W, DELC14, DELC14_FLAG_W, C14ERR
# Merged parameters: CFC-11, CFC-11_FLAG_W, CFC-12, CFC-12_FLAG_W, CCL4, CCL4_FLAG_W, SF6, SF6_FLAG_W
# Merged parameters: OXYGEN, OXYGEN_FLAG_W
# Merged parameters: DOC, DOC_FLAG_W, TDN, TDN_FLAG_W
# Merged parameters: TCARBN, TCARBN_FLAG_W, ALKALI, ALKALI_FLAG_W, PH_SWS, PH_SWS_FLAG_W, PH_TMP
# 20140113CCHSIOCBG
# Merged parameters: SILCAT, SILCAT_FLAG_W, NITRAT, NITRAT_FLAG_W, NITRIT, NITRIT_FLAG_W, PHSPHT, PHSPHT_FLAG_W
# 20120821SIOCCHAMB
# Corrected Alkalinity citation
# BOTTLE,20120816SIOCCHAMB
# Added citation information
#BOTTLE,20120622CCHDOSIOCBG
#code : Justin Fields merge_exchange.rb original files copied from HTML directory: 2012-06-22
# updated TIME, CTDTMP, CTDPRS, CTDSAL, CTDOXY, SALNTY, SALNTY_FLAG_W, OXYGEN
# added CTDRAW, THETA
#BOTTLE,20111206CCHDOSIOCBG
#BOTTLE,20190719PRINUNIVRMK
# 7/16/2012 Initialized README file  
# Data source: CCHDO/CDIAC 
# SHIP: Ron Brown 
# Cruise: A10 
# Region: 30S across Atlantic 
# EXPOCODE:33RO20110926 
# DATES: 9/26 - 10/31/2011 
# Chief Scientist: M.Barringer;A.Macdonald 
# 120 stations with 24 place Rosette 
# Hydro: Who - K.McTaggart/ODF; Status - final 
#       Notes:   
# Nuts: Who - C.Mordy; Status - final 
#       Notes: Final data 1/14/14 
# O2: Who - C.Langdon; Status - final 
#       Notes: Revised data/flags rcd 7/8/13 from C.L. 
# TCO2: Who - R.Feely;R.Wanninkhof; Status - final 
#       Notes:  
# TA: Who - F. Millero; Status - final 
#       Notes:  
# pH: Who - F. Millero; Status - final 
#       Notes: SWS @ 25C 
#       Values are potentiometric, not spec. because of a problem with 
#               the spec. indicator 
# CFC: Who - J.Bullister; Status - final 
#       Notes: data from ullister 8/23/13 
# C14: Who - E.Druffel,R.Key,A.McNichol; Status - final
#       Notes: Surface samples run at NOSAMS 
#       Stations 35,54,67 14C-DOC, 13C-DOC
#               see Druffel et al. 2016. Merged 7/18/2019 
# H3/He3: Who - P.Schlosser/W.Jenkins; Status - being measured 
#       Notes:  
# Other: Who - ; Status - 
#       Notes:  
# References: 
# Druffel, E. R. M., S. Griffin, A.I. Coppola and B.D. Walker (2016),Radiocarbon in dissolved organic carbon of the Atlantic Ocean, Geophys. Res. Lett., 43, doi:10.100
#
#| CITATION:
#| These data were provided by:
#| 
#| Program                Affiliation   Principal Investigator   email
#| --------------------------------------------------------------------------------------------
#| Chief Scientist        NOAA/AOML     Molly Baringer           Molly.Baringer@noaa.gov
#| CTDO                   NOAA/PMEL     Gregory Johson           Gregory.C.Johnson@noaa.gov
#|                        NOAA/PMEL     Molly Baringer           Molly.Baringer@noaa.gov
#| Salinity               NOAA/AOML     Molly Baringer           Molly.Baringer@noaa.gov
#| Nutrients              NOAA/AOML     Jia-Zhong Zhang          Jia-Zhong.Zhang@noaa.gov
#|                        NOAA/PMEL     Calvin Mordy             Calvin.W.Mordy@noaa.gov
#| Data Processing        UCSD/SIO      James H. Swift           jswift@ucsd.edu
#| CFCs/SF6, CCL4         NOAA/PMEL     John Bullister           John.L.Bullister@noaa.gov
#| Total Alkalinity, pH   RSMAS/MAC     Frank Millero            fmillero@rsmas.miami.edu 
#| DOC/TDN                UCSB          Craig Carlson            carlson@lifesci.ucsb.edu
#| C14, C13               Princeton     Robert Key               401 Sayre Hall 
#|                                                               Princeton University
#|                                                               Princeton, NJ 08544 
#|                        WHOI          Ann McNichol             amcnichol@whoi.edu
#|    additional analyses UCI           Ellen Druffel            edruffel@uci.edu
#|
#| Following American Geophysical Union recommendations, the data should be
#| cited as: "data provider(s), cruise name or cruise ID, data file name(s),
#| CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data 
#| file date." For further information, please contact one of the parties
#| listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
#| the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
#| from their use.
#
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,14C-DOC,14C-DOC_FLAG_W,THETA,SIG0,SALTREF,SALTREF_FLAG_W,BLACKC,BLACKC_FLAG_W,PIGMENTS,PIGMENTS_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W,13C-DOCERR
33RO20110926,        A10,      15,          1,          5,      11704,2,20111001,       1722,   -29.7508,     7.8752,       4932,  3400.1,   2.2978,  34.8529,2,  34.8521,2,    230.5,2,   231.6,2,    57.1,2,    24.7,2,    0.00,2,   1.668,2,   0.007,2,   0.004,2,   0.000,2,     2208.9,2,  2348.7,2,  -999.0,9, -999.00,   7.6964,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.038,3, -999.00,9,  42.2049,3, -999.00,9, 3400.10,  -999.0,9,   2.0214,     27.852,    35.0165,6,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      15,          1,          4,      11030,2,20111001,       1722,   -29.7508,     7.8752,       4932,  3800.9,   2.0517,  34.8311,2,  34.8302,2,    227.1,2,   227.6,2,    67.6,2,    25.9,2,    0.01,2,   1.750,2,   0.014,2,   0.008,2,   0.000,2,     2219.8,2,  2354.3,2,  -999.0,9, -999.00,   7.6853,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.044,3, -999.00,9,  38.1854,2, -999.00,9, 3800.90,  -999.0,9,   1.7384,     27.856,    34.9945,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      15,          1,          3,      11703,2,20111001,       1722,   -29.7508,     7.8752,       4932,  4200.0,   1.4216,  34.7657,2,  34.7645,2,    219.4,2,   220.9,2,    93.1,2,    29.1,2,    0.00,2,   1.981,2,   0.040,2,   0.020,2,   0.000,2,     2240.9,2,  2357.2,2,  -999.0,9, -999.00,   7.6513,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.102,3, -999.00,9,  39.8927,2, -999.00,9, 4200.00,  -999.0,9,   1.0823,     27.851,    34.9285,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      15,          1,          2,      11702,2,20111001,       1722,   -29.7508,     7.8752,       4932,  4599.9,   1.1752,  34.7398,2,  34.7388,2,    217.7,2,   218.4,2,   103.2,2,    30.4,2,    0.00,2,   2.073,2,   0.061,2,   0.030,2,   0.000,2,     2251.1,2,  2367.8,2,  -999.0,9, -999.00,   7.6414,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.144,3, -999.00,9,-999.0000,5, -999.00,9, 4599.90,  -999.0,9,   0.7985,     27.849,    34.9026,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      15,          1,          1,      11701,2,20111001,       1722,   -29.7508,     7.8752,       4932,  5042.5,   1.1751,  34.7346,2,  34.7341,2,    217.3,2,   219.8,3,   105.2,2,    30.6,2,    0.00,2,   2.091,2,   0.072,6,   0.035,6,   0.000,6,     2252.9,6,  2369.8,6,  -999.0,9, -999.00,   7.6364,6,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.159,3, -999.00,9,  38.0976,2, -999.00,9, 5042.50,  -999.0,9,   0.7463,     27.848,    34.8979,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,         24,      11714,2,20111002,       2201,   -29.7506,     7.3008,     -999.0,     4.0,  16.8103,  35.6985,2,  35.6981,2,    248.7,2,   249.7,2,     2.0,2,     0.1,2,    0.02,2,   0.139,2,   2.513,6,   1.501,6,   1.538,6,     2073.3,6,  2345.4,2,  -999.0,9, -999.00,     7.98,2,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   2.865,3, -999.00,1,-999.0000,9, -999.00,9,    4.00,  -999.0,9,  16.8096,     26.095,    35.8664,2,     -999.0,9,     -999.0,1,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,         23,      11713,2,20111002,       2201,   -29.7506,     7.3008,     -999.0,    60.7,  16.2221,  35.6471,2,  35.6485,2,    240.4,2,   240.5,2,     2.2,2,     1.3,2,    0.57,2,   0.252,2,   2.504,2,   1.495,2,   1.508,2,-999.000000,9,  2341.6,6,  -999.0,9, -999.00,   7.9484,6,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   2.239,3, -999.00,1,-999.0000,9, -999.00,9,   60.70,  -999.0,9,  16.2124,     26.199,    35.8166,2,     -999.0,9,     -999.0,1,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,         22,      11712,2,20111002,       2201,   -29.7506,     7.3008,     -999.0,   100.8,  16.2091,  35.6612,2,  35.6614,2,    236.9,2,   238.1,2,     2.3,2,     1.4,2,    0.73,2,   0.268,2,   2.516,2,   1.495,2,   1.477,2,     2082.4,2,  2340.7,2,  -999.0,9, -999.00,   7.9449,2,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   2.273,3, -999.00,1,-999.0000,9, -999.00,9,  100.80,  -999.0,9,  16.1930,     26.212,    35.8295,2,     -999.0,9,     -999.0,1,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,         21,      11010,2,20111002,       2201,   -29.7506,     7.3008,     -999.0,   149.3,  16.1078,  35.6435,2,  35.6436,2,    237.3,2,     238,2,     2.3,2,     1.8,2,    0.42,2,   0.278,2,   2.536,2,   1.510,2,   1.488,2,-999.000000,9,  2332.3,2,  -999.0,9, -999.00,   7.9449,2,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   2.151,3, -999.00,1,-999.0000,9, -999.00,9,  149.30,  -999.0,9,  16.0840,     26.223,    35.8117,6,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,         20,      11715,2,20111002,       2201,   -29.7506,     7.3008,     -999.0,   249.6,  15.4741,  35.5207,2,  35.5217,2,    231.2,2,   231.2,2,     2.6,2,     3.6,2,    0.02,2,   0.371,2,   2.610,2,   1.551,2,   1.500,2,     2090.2,2,  2333.5,4,  -999.0,9, -999.00,   7.9168,2,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   1.588,3, -999.00,1,-999.0000,9, -999.00,9,  249.60,  -999.0,9,  15.4353,     26.276,    35.6892,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,         19,      11007,2,20111002,       2201,   -29.7506,     7.3008,     -999.0,   339.1,  13.1417,  35.1577,2,  35.1577,2,    221.3,2,   220.6,2,     3.2,2,     8.6,2,    0.01,2,   0.672,2,   2.978,2,   1.716,2,   1.378,2,-999.000000,9,  2318.6,4,  -999.0,9, -999.00,   7.8377,2,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   1.092,3, -999.00,1,-999.0000,9, -999.00,9,  339.10,  -999.0,9,  13.0944,     26.490,    35.3235,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,         18,      11710,2,20111002,       2201,   -29.7506,     7.3008,     -999.0,   471.2,  10.8566,  34.8969,2,  34.8998,2,    215.8,2,   216.3,2,     5.4,2,    14.7,2,    0.00,2,   1.032,2,   3.233,2,   1.779,2,   1.192,2,     2132.7,2,  2307.3,4,  -999.0,9, -999.00,-999.0000,5,  -999.00,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   1.238,3, -999.00,1,-999.0000,9, -999.00,9,  471.20,  -999.0,9,  10.7983,     26.733,    35.0644,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,         17,      11023,2,20111002,       2201,   -29.7506,     7.3008,     -999.0,   599.0,   8.0469,  34.5727,2,  34.5755,2,    202.1,2,   203.4,2,    12.0,2,    22.9,2,    0.00,2,   1.541,2,   3.153,2,   1.660,2,   0.924,2,-999.000000,9,  2291.6,2,  -999.0,9, -999.00,   7.6843,2,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   1.788,3, -999.00,1,-999.0000,9, -999.00,9,  599.00,  -999.0,9,   7.9848,     26.943,    34.7386,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,         16,      11709,2,20111002,       2201,   -29.7506,     7.3008,     -999.0,   751.4,   5.6957,  34.3927,2,  34.3939,2,    192.8,2,   192.8,2,    21.2,2,    29.7,2,    0.00,2,   1.966,2,   2.646,2,   1.339,2,   0.697,2,-999.000000,9,  2290.4,2,  -999.0,9, -999.00,-999.0000,5,  -999.00,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   2.102,3, -999.00,1,-999.0000,9, -999.00,9,  751.40,  -999.0,9,   5.6306,     27.119,    34.5561,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,         15,      11006,2,20111002,       2201,   -29.7506,     7.3008,     -999.0,   899.2,   4.6458,  34.3927,2,  34.3930,2,    177.1,2,   176.4,2,    30.9,2,    32.8,2,    0.01,2,   2.189,2,   1.606,3,   0.792,3,   0.335,2,       2210,3,    2312,4,  -999.0,9, -999.00,   7.5701,4,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   1.537,3, -999.00,1,-999.0000,9, -999.00,9,  899.20,  -999.0,9,   4.5741,     27.242,    34.5551,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,         14,      11708,2,20111002,       2201,   -29.7506,     7.3008,     -999.0,  1049.6,   3.9516,  34.4289,2,  34.4305,2,    175.2,2,   174.6,2,    40.2,2,    33.7,2,    0.00,2,   2.258,2,   0.938,3,   0.455,3,   0.160,2,       2223,3,  2307.8,6,  -999.0,9, -999.00,   7.5728,6,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   1.067,3, -999.00,1,-999.0000,9, -999.00,9, 1049.60,  -999.0,9,   3.8723,     27.346,    34.5928,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,         13,      11031,2,20111002,       2201,   -29.7506,     7.3008,     -999.0,  1298.9,   3.2051,  34.5322,2,  34.5318,2,    178.3,2,   178.2,2,    55.1,2,    33.0,2,    0.00,2,   2.238,2,   0.544,2,   0.255,2,   0.085,2,     2234.9,2,  2323.6,2,  -999.0,9, -999.00,   7.5814,2,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   0.709,3, -999.00,1,-999.0000,9, -999.00,9, 1298.90,  -999.0,9,   3.1118,     27.501,    34.6946,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,         12,      11027,2,20111002,       2201,   -29.7506,     7.3008,     -999.0,  1549.7,   3.1629,  34.7065,2,  34.7080,2,    191.1,2,   190.5,2,    49.0,2,    29.9,2,    0.00,2,   1.995,2,   0.101,2,   0.049,2,   0.000,2,-999.000000,9,  2325.7,2,  -999.0,9, -999.00,   7.6132,2,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   0.184,3, -999.00,1,-999.0000,9, -999.00,9, 1549.70,  -999.0,9,   3.0487,     27.647,    34.8717,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,         11,      11707,2,20111002,       2201,   -29.7506,     7.3008,     -999.0,  1799.4,   3.0861,  34.7962,2,  34.7973,2,    206.8,2,   206.9,2,    44.8,2,    27.0,2,    0.01,2,   1.801,2,   0.036,2,   0.018,2,   0.000,2,     2210.5,2,  2328.1,2,  -999.0,9, -999.00,   7.6433,2,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   0.099,3, -999.00,1,-999.0000,9, -999.00,9, 1799.40,  -999.0,9,   2.9508,     27.728,    34.9614,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,         10,      11003,2,20111002,       2201,   -29.7506,     7.3008,     -999.0,  2049.3,   2.9709,  34.8337,2,  34.8341,2,    217.5,2,   217.3,2,    43.9,2,    25.7,2,    0.00,2,   1.703,2,   0.022,2,   0.011,2,   0.000,2,-999.000000,9,  2319.7,4,  -999.0,9, -999.00,   7.6663,2,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   0.070,3, -999.00,1,-999.0000,9, -999.00,9, 2049.30,  -999.0,9,   2.8146,     27.769,    34.9983,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,          9,      11706,2,20111002,       2201,   -29.7506,     7.3008,     -999.0,  2349.2,   2.7835,  34.8523,2,  34.8528,2,    228.9,2,   225.6,2,    45.3,2,    25.0,2,    0.00,2,   1.643,2,   0.015,2,   0.008,2,   0.000,2,-999.000000,9,  -999.0,5,  -999.0,9, -999.00,-999.0000,5,  -999.00,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   0.051,3, -999.00,1,-999.0000,9, -999.00,9, 2349.20,  -999.0,9,   2.6023,     27.803,    35.0171,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,          8,      11033,2,20111002,       2201,   -29.7506,     7.3008,     -999.0,  2649.7,   2.6314,  34.8624,2,  34.8628,2,    230.1,2,   231.5,2,    46.8,2,    24.3,2,    0.00,2,   1.608,2,   0.006,2,   0.004,2,   0.000,2,     2201.4,2,  2335.9,2,  -999.0,9, -999.00,   7.6935,2,       25,-999.000,9,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   0.031,3, -999.00,1,-999.0000,9, -999.00,9, 2649.70,  -999.0,9,   2.4240,     27.827,    35.0272,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,          7,      11705,2,20111002,       2201,   -29.7506,     7.3008,     -999.0,  2948.9,   2.4698,  34.8575,2,  34.8581,2,    232.2,2,   233.1,2,    51.2,2,    24.5,2,    0.00,2,   1.623,2,   0.006,2,   0.004,2,   0.000,2,-999.000000,9,  2339.5,2,  -999.0,9, -999.00,   7.6883,2,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   0.031,3, -999.00,9,-999.0000,9, -999.00,9, 2948.90,  -999.0,9,   2.2360,     27.839,    35.0225,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,          6,      11029,2,20111002,       2201,   -29.7506,     7.3008,     -999.0,  3251.2,   2.3714,  34.8572,2,  34.8569,2,    232.6,2,     232,2,    53.8,2,    24.6,2,    0.00,2,   1.630,2,   0.009,2,   0.005,2,   0.000,2,-999.000000,9,  2343.2,2,  -999.0,9, -999.00,   7.6893,2,       25,-999.000,9,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   0.031,3, -999.00,9,-999.0000,9, -999.00,9, 3251.20,  -999.0,9,   2.1088,     27.848,    35.0213,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,          5,      11704,2,20111002,       2201,   -29.7506,     7.3008,     -999.0,  3649.3,   2.2232,  34.8500,2,  34.8501,2,    231.5,2,   230.5,2,    59.4,6,    25.1,6,    0.01,6,   1.650,6,   0.007,2,   0.005,2,   0.000,2,     2216.1,2,  2348.3,2,  -999.0,9, -999.00,   7.6985,2,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   0.026,3, -999.00,9,-999.0000,9, -999.00,9, 3649.30,  -999.0,9,   1.9218,     27.858,    35.0144,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,          4,      11030,2,20111001,       2201,   -29.7506,     7.3008,     -999.0,  4050.3,   1.8168,  34.8054,2,  34.8063,2,    225.4,2,   224.5,2,    77.0,6,    27.2,6,    0.01,6,   1.815,6,   0.019,2,   0.013,2,   0.058,4,-999.000000,9,  2362.4,2,  -999.0,9, -999.00,   7.6444,2,       25,-999.000,9,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   0.058,3, -999.00,9,-999.0000,9, -999.00,9, 4050.30,  -999.0,9,   1.4825,     27.856,    34.9705,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,          3,      11703,2,20111001,       2201,   -29.7506,     7.3008,     -999.0,  4448.6,   1.2978,  34.7525,2,  34.7524,2,    219.7,2,   219.6,2,    97.8,6,    29.7,6,    0.01,6,   2.001,6,   0.045,2,   0.023,2,   0.000,2,     2249.1,2,  2354.7,4,  -999.0,9, -999.00,   7.6715,4,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   0.113,3, -999.00,9,-999.0000,9, -999.00,9, 4448.60,  -999.0,9,   0.9344,     27.851,    34.9163,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,          2,      11702,2,20111001,       2201,   -29.7506,     7.3008,     -999.0,  4850.2,   1.1782,  34.7375,2,  34.7386,2,    217.6,2,   217.5,2,   104.0,2,    30.6,2,    0.00,2,   2.064,2,   0.060,2,   0.031,2,   0.000,2,-999.000000,9,  2368.6,2,  -999.0,9, -999.00,   7.6362,2,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   0.141,3, -999.00,9,-999.0000,9, -999.00,9, 4850.20,  -999.0,9,   0.7723,     27.850,    34.9024,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      16,          1,          1,      11701,2,20111001,       2201,   -29.7506,     7.3008,     -999.0,  5212.0,   1.2048,  34.7356,2,  34.7355,2,    217.3,2,   218.1,2,   104.9,6,    30.5,6,    0.00,6,   2.063,6,   0.065,6,   0.032,6,   0.000,6,     2255.3,6,  2371.1,6,  -999.0,9, -999.00,   7.6343,6,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   0.147,3, -999.00,9,-999.0000,9, -999.00,9, 5212.00,  -999.0,9,   0.7544,     27.849,    34.8993,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      17,          1,         24,      11714,2,20111002,       2201,   -29.7346,     6.7246,     -999.0,     4.6,  16.7314,  35.6177,2,  35.6170,2,    247.4,2,   247.9,2,     1.8,2,     0.1,2,    0.03,2,   0.133,4,   2.541,6,   1.511,6,   1.502,6,       2063,3,  2342.1,6,  -999.0,9, -999.00,    7.983,6,       25,-999.000,9,-999.0000,9,    1.06,2,    49.5,2,     2.7,   2.993,3, -999.00,9,-999.0000,9,    4.85,2,    4.60,  -999.0,9,  16.7306,     26.052,    35.7850,2,     -999.0,9,     -999.0,1,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      17,          1,         23,      11713,2,20111002,       2201,   -29.7346,     6.7246,     -999.0,    40.5,  16.6421,  35.6130,2,  35.6119,2,    246.7,2,   247.3,2,     1.9,2,     0.2,2,    0.05,2,   0.140,4,   2.532,2,   1.503,2,   1.502,2,     2061.5,3,  2339.6,2,  -999.0,9, -999.00,     7.98,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   2.894,3, -999.00,9,-999.0000,9,    4.68,2,   40.50,  -999.0,9,  16.6355,     26.070,    35.7798,2,     -999.0,9,     -999.0,1,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      17,          1,         22,      11712,2,20111002,       2201,   -29.7346,     6.7246,     -999.0,    96.4,  15.9850,  35.6040,2,  35.6030,2,    244.1,2,   238.7,2,     2.4,2,     1.8,2,    0.39,2,   0.241,4,   2.561,2,   1.518,2,   1.513,2,     2075.7,3,  2339.9,2,  -999.0,9, -999.00,   7.9509,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   2.183,3, -999.00,9,-999.0000,9,    7.03,2,   96.40,  -999.0,9,  15.9697,     26.218,    35.7709,2,     -999.0,9,     -999.0,1,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      17,          1,         21,      11010,2,20111002,       2201,   -29.7346,     6.7246,     -999.0,   140.5,  15.7454,  35.5813,2,  35.5813,2,    238.2,2,   239.1,2,     2.4,2,     1.9,2,    0.61,2,   0.261,4,   2.574,2,   1.525,2,   1.542,2,     2075.6,3,  2336.9,2,  -999.0,9, -999.00,   7.9479,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   2.248,3, -999.00,9,-999.0000,9,    6.08,2,  140.50,  -999.0,9,  15.7234,     26.257,    35.7490,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      17,          1,         20,      11715,2,20111002,       2201,   -29.7346,     6.7246,     -999.0,   190.5,  15.2025,  35.4708,2,  35.4761,2,    227.9,2,   228.3,2,     2.7,2,     4.2,2,    0.02,2,   0.357,4,   2.638,2,   1.555,2,   1.480,2,     2084.2,3,  2329.2,2,  -999.0,9, -999.00,   7.9198,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   1.569,3, -999.00,9,-999.0000,9,    8.53,2,  190.50,  -999.0,9,  15.1732,     26.295,    35.6434,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
