BOTTLE,20150626SIOCCHRJL
# From 33RR20090320.exc.csv (Bob Key) submitted on 20150420
# Merged parameters: TRITUM, TRITUM_FLAG_W, HELIUM_FLAG_W
# 20150310CCHSIOCBG
# Merged parameters: HELIUM, HELIER, HELIUM_FLAG_W, DELHE3, DELHER, DELHE3_FLAG_W, NEON, NEONER, NEON_FLAG_W
# station 69, cast 1, bottle 15 changed SALNTY value to -999
# 20140120CCHSIOCBG
# Merged parameters: DELC14, C14ERR, DELC14_FLAG_W, DELC13, DELC13_FLAG_W
# 20140111SIOCCHRJL
# Added citation instructions for data use
#BOTTLE,20121205CCHDOSIOCBG
#code : Justin Fields merge_exchange.rb original files copied from HTML directory: 2012-12-05
# merged PH_TOT with quality flags
#BOTTLE,20120308CCHDOSIOCBG
#code : Justin Fields merge_exchange.rb original files copied from HTML directory: 2012-03-08
# CFC-11, CFC-12 and SF6 values and flags update
#BOTTLE,20111208CCHDOSIOCBG
#code : Justin Fields merge_exchange.rb original files copied from HTML directory: 2011-12-08
#BOTTLE,20100510CCHDOSIODBK
#code : Justin Fields merge_exchange.rb original files copied from HTML directory: 2010-05-10
#BOTTLE,20100112CCHDOSIODBK
#code : Justin Fields merge_exchange.rb original files copied from HTML directory: 2010-01-12
# --------------------------------------------------------------------------------
#| These data were provided by:
#| PARAMETER                PRINCIPAL INVESTIGATOR-       EMAIL ADDRESS
#|                          INSTITUTION
#| -----------------------  ---------------------------- --------------------------
#| CTDO/S/O2/Nutrients      Jim Swift-UCSD/SIO           jswift@ucsd.edu
#| 
#| Transmissometer          Wilf Gardner-TAMU           wgardner@ocean.tamu.edu"
#|
#| CDOM fluorometer         Norm Nelson-UCSB             norm@icess.ucsb.edu
#|                          Craig Carlson-UCSB          carlson@lifesci.ucsb.edu
#|
#| CO2-Alkalinity + pH      Andrew Dickson-UCSD/SIO      adickson@ucsd.edu
#|
#| CO2-DIC + Underway pCO2  Dick Feely-NOAA             Richard.A.Feely@pmel.noaa.gov
#|                          Rik Wannikhof-AOML/NOAA     Rik.Wanninkhof@noaa.gov
#|
#| DOC/TDN                  Dennis Hansell-RSMAS-UMiami dhansell@rsmas.miami.edu
#|
#| C-13/C-14                Ann McNichol-WHOI            amcnichol@whoi.edu
#|                          Robert Key-Princeton         key@princeton.edu
#|
#| CFCs                     John Bullister-NOAA/PMEL    John.L.Bullister@noaa.gov
#|                          Mark Warner-UWashington     mwarner@ocean.washington.edu
#|
#| He-3/Tritium             Peter Schlosser-LDEO        schlosser@ldeo.columbia.edu
#|
#| ADCP/LADCP               Eric Firing-UHawaii         firing@hawaii.edu
#|
#| Trace Elements           Chris Measures-UHawaii      chrism@soest.hawaii.edu
#|                          Bill Landing- FSU           landing@ocean.fsu.edu
#|
#| ARGO Floats              Steve Riser-UWashington     riser@ocean.washington.edu
#| --------------------------------------------------------------------------------
#|
#|
#|  Following American Geophysical Union recommendations, the data should be
#|  cited as: "data provider(s), cruise name or cruise ID, data file name(s),
#|  CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
#|  file date." For further information, please contact one of the parties
#|  listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
#|  the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
#|  from their use.
#|
#|
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,BTL_LAT,BTL_LON,HELIER,DELHER
33RR20090320,        I05,      10,          1,          8,          8,2,20090325,       2249,   -31.7921,    31.3919,       3317,  2146.8,   2.6475,  34.7605,2,  34.7620,2,    189.5,2,   190.0,2,   69.41,2,   28.77,2,    0.00,2,    2.05,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  2346.8,2,   7.6968,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   2.6474,2,   0.663,2, -135.72,2,     2.7,-999.000,9,-999.000,   39.65,2,   30.13,2, -31.7918,  31.3922,-999.000,-999.000
33RR20090320,        I05,      10,          1,          7,          7,2,20090325,       2244,   -31.7921,    31.3919,       3317,  2348.8,   2.5339,  34.7842,2,  34.7861,2,    199.1,2,   199.2,2,   67.11,2,   27.75,2,    0.00,2,    1.95,2,   0.037,2,   0.014,2,   0.0080,2,  2231.6,2,  2346.4,2,   7.7119,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   2.5334,2,   0.722,2, -141.15,2,     2.3,-999.000,9,-999.000,   39.53,2,   29.53,2, -31.7922,  31.3922,-999.000,-999.000
33RR20090320,        I05,      10,          1,          6,          6,2,20090325,       2239,   -31.7921,    31.3919,       3317,  2551.3,   2.4551,  34.7992,2,  34.8005,2,    206.1,2,   206.3,2,   64.80,2,   27.01,2,    0.00,2,    1.88,2,   0.035,2,   0.012,2,   0.2810,4,  2226.4,2,  2344.6,2,   7.7235,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   2.4548,2,   0.754,2, -134.18,2,     2.8,-999.000,9,-999.000,   39.41,2,   28.72,2, -31.7923,  31.3923,-999.000,-999.000
33RR20090320,        I05,      10,          1,          5,          5,2,20090325,       2235,   -31.7921,    31.3919,       3317,  2753.1,   2.3450,  34.8111,2,  34.8125,2,    213.0,2,   213.2,2,   63.72,2,   26.42,2,    0.00,2,    1.82,2,   0.031,2,   0.010,2,  -0.0040,2,  2222.0,2,  2344.0,2,   7.7339,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   2.3448,2,   0.768,2, -136.54,2,     2.4,-999.000,9,-999.000,   39.44,2,   28.18,2, -31.7920,  31.3924,-999.000,-999.000
33RR20090320,        I05,      10,          1,          4,          4,2,20090325,       2230,   -31.7921,    31.3919,       3317,  2955.9,   2.1888,  34.8114,2,  34.8131,2,    215.8,2,   216.7,2,   66.52,2,   26.32,2,    0.00,2,    1.81,2,   0.041,2,   0.015,2,  -0.1340,3,  2224.3,2,  2347.9,2,   7.7370,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   2.1884,2,   0.786,2, -141.08,2,     3.7,-999.000,9,-999.000,   39.94,2,   27.91,2, -31.7919,  31.3924,-999.000,-999.000
33RR20090320,        I05,      10,          1,          3,          3,2,20090325,       2225,   -31.7921,    31.3919,       3317,  3158.0,   1.9283,  34.7977,2,  34.7978,2,    216.7,2,   217.1,2,   75.25,2,   26.90,2,    0.00,2,    1.85,2,   0.053,2,   0.018,2,  -0.0980,3,  2230.3,2,  2349.8,2,   7.7316,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   1.9287,2,   0.741,2, -151.28,2,     2.9,-999.000,9,-999.000,   39.48,2,   28.88,2, -31.7921,  31.3921,-999.000,-999.000
33RR20090320,        I05,      10,          1,          2,          2,2,20090325,       2222,   -31.7921,    31.3919,       3317,  3259.5,   1.7471,  34.7854,2,  34.7862,2,    216.2,2,   217.1,2,   81.15,2,   27.38,2,    0.00,2,    1.89,2,   0.058,2,   0.021,2,   0.0140,2,  2234.7,2,  2354.0,2,   7.7280,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   1.7468,2,   0.737,2, -145.24,2,     3.5,-999.000,9,-999.000,   39.83,2,   28.72,2, -31.7922,  31.3920,-999.000,-999.000
33RR20090320,        I05,      10,          1,          1,          1,2,20090325,       2219,   -31.7921,    31.3919,       3317,  3345.5,   1.5340,  34.7702,2,  34.7720,2,    215.8,2,   216.4,2,   88.49,2,   28.13,2,    0.00,2,    1.96,2,   0.078,2,   0.028,2,  -0.0250,2,  2240.9,6,  2353.6,2,   7.7205,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   1.5253,2,   0.696,2,    -152,2,     3.5,-999.000,9,-999.000,   39.48,2,   29.81,2, -31.7921,  31.3919,-999.000,-999.000
33RR20090320,        I05,      11,          1,         36,         36,2,20090326,       0442,   -31.9417,    31.6002,       3533,     9.9,  24.2034,  35.5628,2,  35.5647,2,    208.5,2,   209.5,2,    0.03,2,    0.00,2,    0.00,2,    0.03,2,   1.819,2,   1.108,2,   1.0500,2,  2005.8,6,  2330.1,2,   8.1603,2,    20.00,-999.000,9,-999.000,9,-999.000,9,  24.2034,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9414,  31.6001,-999.000,-999.000
33RR20090320,        I05,      11,          1,         35,         35,2,20090326,       0440,   -31.9417,    31.6002,       3533,    30.7,  23.9136,  35.5652,2,  35.5665,2,    211.2,2,   211.6,2,    0.00,2,    0.21,2,    0.00,2,    0.01,2,   1.829,2,   1.117,2,   1.0180,2,  2005.2,2,  2333.2,2,   8.1585,2,    20.00,-999.000,9,-999.000,9,-999.000,9,  23.9158,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9414,  31.6001,-999.000,-999.000
33RR20090320,        I05,      11,          1,         34,         34,2,20090326,       0439,   -31.9417,    31.6002,       3533,    54.8,  23.4897,  35.5676,2,-999.0000,9,    213.0,2,   212.4,2,    0.00,2,    0.31,2,    0.00,2,    0.01,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,  23.4942,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9416,  31.6000,-999.000,-999.000
33RR20090320,        I05,      11,          1,         33,         33,2,20090326,       0437,   -31.9417,    31.6002,       3533,    79.5,  21.8288,  35.5488,2,-999.0000,9,    187.7,2,   211.9,2,    0.00,2,    0.77,2,    0.04,2,    0.07,2,   2.041,2,   1.228,2,   1.1020,2,  2031.1,2,  2327.6,2,   8.1148,2,    20.00,-999.000,9,-999.000,9,-999.000,9,  21.8244,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9417,  31.6000,-999.000,-999.000
33RR20090320,        I05,      11,          1,         32,         32,2,20090326,       0436,   -31.9417,    31.6002,       3533,   105.0,  20.4686,  35.5292,2,-999.0000,9,    221.8,2,   201.0,2,    0.04,2,    2.44,2,    0.07,2,    0.20,2,   2.123,6,   1.274,6,   1.0870,6,  2050.1,2,  2327.4,2,   8.0794,2,    20.00,-999.000,9,-999.000,9,-999.000,9,  20.4690,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9416,  31.6000,-999.000,-999.000
33RR20090320,        I05,      11,          1,         31,         31,2,20090326,       0434,   -31.9417,    31.6002,       3533,   129.4,  19.3183,  35.5624,2,-999.0000,9,    217.1,2,   214.2,2,    0.00,2,    0.87,2,    0.04,2,    0.14,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,  19.3173,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9416,  31.6000,-999.000,-999.000
33RR20090320,        I05,      11,          1,         30,         30,2,20090326,       0432,   -31.9417,    31.6002,       3533,   153.8,  18.9185,  35.5678,2,-999.0000,9,    214.3,2,   217.0,2,    0.00,2,    1.40,2,    0.05,2,    0.16,2,   2.264,2,   1.353,2,   1.2230,2,  2050.5,2,  2328.4,2,   8.0815,2,    20.00,-999.000,9,-999.000,9,-999.000,9,  18.8965,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9415,  31.6000,-999.000,-999.000
33RR20090320,        I05,      11,          1,         29,         29,2,20090326,       0430,   -31.9417,    31.6002,       3533,   204.9,  18.0481,  35.5528,2,-999.0000,9,    218.2,2,   216.9,2,    0.00,2,    2.84,2,    0.01,2,    0.22,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,  18.0473,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9414,  31.6000,-999.000,-999.000
33RR20090320,        I05,      11,          1,         28,         28,2,20090326,       0429,   -31.9417,    31.6002,       3533,   255.3,  17.6085,  35.5415,2,-999.0000,9,    207.5,2,   208.2,2,    0.25,2,    4.33,2,    0.01,2,    0.32,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,  17.5690,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9413,  31.6000,-999.000,-999.000
33RR20090320,        I05,      11,          1,         27,         27,2,20090326,       0427,   -31.9417,    31.6002,       3533,   305.0,  16.7917,  35.5299,2,-999.0000,9,    204.4,2,   203.7,2,    0.70,2,    5.38,2,    0.01,2,    0.40,2,   2.463,2,   1.447,2,   1.1470,2,  2088.2,2,  2325.8,2,   8.0113,2,    20.00,-999.000,9,-999.000,9,-999.000,9,  16.7914,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9414,  31.5999,-999.000,-999.000
33RR20090320,        I05,      11,          1,         26,         26,2,20090326,       0425,   -31.9417,    31.6002,       3533,   354.6,  16.0202,  35.4899,2,-999.0000,9,    199.8,2,   200.3,2,    1.14,2,    6.71,2,    0.00,2,    0.48,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,  16.0200,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9415,  31.6000,-999.000,-999.000
33RR20090320,        I05,      11,          1,         25,         25,2,20090326,       0423,   -31.9417,    31.6002,       3533,   405.0,  15.1732,  35.4394,2,-999.0000,9,    202.0,2,   201.6,2,    1.20,2,    7.76,2,    0.00,2,    0.55,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,  15.1851,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9416,  31.5999,-999.000,-999.000
33RR20090320,        I05,      11,          1,         24,         24,2,20090326,       0421,   -31.9417,    31.6002,       3533,   453.2,  14.3017,  35.3676,2,-999.0000,9,    208.2,2,   208.0,2,    1.45,2,    8.60,2,    0.00,2,    0.61,2,   2.808,2,   1.599,2,   1.1120,2,  2113.2,2,  2323.1,2,   7.9533,2,    20.00,-999.000,9,-999.000,9,-999.000,9,  14.3003,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9416,  31.6000,-999.000,-999.000
33RR20090320,        I05,      11,          1,         23,         23,2,20090326,       0419,   -31.9417,    31.6002,       3533,   501.4,  13.5704,  35.2959,2,-999.0000,9,    210.9,2,   211.2,2,    1.50,2,    9.64,2,    0.00,2,    0.67,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,  13.5692,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9416,  31.6000,-999.000,-999.000
33RR20090320,        I05,      11,          1,         22,         22,2,20090326,       0416,   -31.9417,    31.6002,       3533,   603.8,  12.5978,  35.1708,2,-999.0000,9,    216.2,2,   216.6,2,    1.16,2,   11.13,2,    0.00,2,    0.77,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,  12.5955,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9414,  31.6002,-999.000,-999.000
33RR20090320,        I05,      11,          1,         21,         21,2,20090326,       0414,   -31.9417,    31.6002,       3533,   702.5,  11.2581,  34.9782,2,-999.0000,9,    217.6,2,   218.5,2,    1.81,2,   13.76,2,    0.00,2,    0.94,2,   3.173,2,   1.681,2,   0.9050,2,  2128.6,2,  2303.9,2,   7.8893,2,    20.00,-999.000,9,-999.000,9,-999.000,9,  11.2617,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9414,  31.6004,-999.000,-999.000
33RR20090320,        I05,      11,          1,         20,         20,2,20090326,       0411,   -31.9417,    31.6002,       3533,   803.9,  10.0427,  34.8064,2,-999.0000,9,    215.8,2,   216.4,2,    3.85,2,   16.80,2,    0.00,2,    1.14,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,  10.0430,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9413,  31.6005,-999.000,-999.000
33RR20090320,        I05,      11,          1,         19,         19,2,20090326,       0408,   -31.9417,    31.6002,       3533,   905.1,   8.8855,  34.7036,2,-999.0000,9,    198.4,2,   194.8,2,   11.25,2,   21.44,2,    0.00,2,    1.45,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,   8.8872,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9412,  31.6005,-999.000,-999.000
33RR20090320,        I05,      11,          1,         18,         18,2,20090326,       0406,   -31.9417,    31.6002,       3533,  1004.9,   7.7889,  34.6274,2,-999.0000,9,    179.0,2,   179.1,2,   19.69,2,   25.28,2,    0.00,2,    1.73,2,   1.908,2,   0.945,2,   0.3580,2,  2180.7,2,  2303.1,2,   7.7496,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   7.7863,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9412,  31.6005,-999.000,-999.000
33RR20090320,        I05,      11,          1,         17,         17,2,20090326,       0403,   -31.9417,    31.6002,       3533,  1104.9,   6.4476,  34.5348,2,-999.0000,9,    176.4,2,   177.6,2,   27.37,2,   28.35,2,    0.00,2,    1.94,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,   6.4509,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9413,  31.6004,-999.000,-999.000
33RR20090320,        I05,      11,          1,         16,         16,2,20090326,       0400,   -31.9417,    31.6002,       3533,  1205.9,   5.5930,  34.5281,2,  34.5262,2,    166.5,2,   167.3,2,   37.68,2,   30.88,2,    0.00,2,    2.14,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,   5.5920,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9414,  31.6004,-999.000,-999.000
33RR20090320,        I05,      11,          1,         15,         15,2,20090326,       0358,   -31.9417,    31.6002,       3533,  1305.8,   4.9796,  34.5521,2,  34.5545,2,    157.6,2,   156.9,2,   48.63,2,   32.50,2,    0.00,2,    2.27,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,   4.9797,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9415,  31.6004,-999.000,-999.000
33RR20090320,        I05,      11,          1,         14,         14,2,20090326,       0355,   -31.9417,    31.6002,       3533,  1405.4,   4.3660,  34.5764,2,  34.5795,2,    153.3,2,   152.6,2,   57.60,2,   33.52,2,    0.00,2,    2.35,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,   4.3661,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9415,  31.6004,-999.000,-999.000
33RR20090320,        I05,      11,          1,         13,         13,2,20090326,       0352,   -31.9417,    31.6002,       3533,  1507.3,   3.9573,  34.6077,2,  34.6091,2,    151.3,2,   152.4,2,   64.16,2,   33.82,2,    0.00,2,    2.36,2,   0.447,2,   0.184,2,   0.0530,2,  2252.8,2,  2335.6,2,   7.6406,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   3.9550,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9415,  31.6003,-999.000,-999.000
33RR20090320,        I05,      11,          1,         12,         12,2,20090326,       0349,   -31.9417,    31.6002,       3533,  1608.3,   3.5660,  34.6348,2,  34.6353,2,    154.9,2,   155.8,2,   68.71,2,   33.66,2,    0.00,2,    2.35,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,   3.5674,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9414,  31.6003,-999.000,-999.000
33RR20090320,        I05,      11,          1,         11,         11,2,20090326,       0347,   -31.9417,    31.6002,       3533,  1707.8,   3.2941,  34.6604,2,  34.6604,2,    158.9,2,   159.9,2,   72.04,2,   33.30,2,    0.00,2,    2.31,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,   3.2939,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9414,  31.6002,-999.000,-999.000
33RR20090320,        I05,      11,          1,         10,         10,2,20090326,       0343,   -31.9417,    31.6002,       3533,  1809.0,   3.0752,  34.6835,2,  34.6850,2,    164.3,2,   165.5,2,   73.34,2,   32.68,2,    0.00,2,    2.29,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,   3.0751,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9413,  31.6001,-999.000,-999.000
33RR20090320,        I05,      11,          1,          9,          9,2,20090326,       0339,   -31.9417,    31.6002,       3533,  2010.9,   2.8127,  34.7243,2,  34.7255,2,    175.2,2,   175.7,2,   73.41,2,   31.52,2,    0.00,2,    2.20,2,   0.086,2,   0.034,2,  -0.0100,2,  2251.9,2,  2347.0,2,   7.6744,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   2.8116,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9414,  31.6001,-999.000,-999.000
33RR20090320,        I05,      11,          1,          8,          8,2,20090326,       0335,   -31.9417,    31.6002,       3533,  2211.5,   2.6340,  34.7594,2,  34.7605,2,    187.3,2,   188.0,2,   69.82,2,   30.06,2,    0.00,2,    2.06,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,   2.6338,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9414,  31.6001,-999.000,-999.000
33RR20090320,        I05,      11,          1,          7,          7,2,20090326,       0330,   -31.9417,    31.6002,       3533,  2414.7,   2.5291,  34.7817,2,  34.7823,2,    197.8,2,   197.4,2,   66.63,2,   28.94,2,    0.00,2,    1.98,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,   2.5291,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9415,  31.6001,-999.000,-999.000
33RR20090320,        I05,      11,          1,          6,          6,2,20090326,       0326,   -31.9417,    31.6002,       3533,  2615.8,   2.4303,  34.7985,2,  34.7992,2,    206.1,2,   205.9,2,   64.05,2,   27.94,2,    0.00,2,    1.89,2,   0.028,6,   0.011,6,  -0.0090,6,  2230.5,2,  2346.8,2,   7.7227,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   2.4304,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9416,  31.6001,-999.000,-999.000
33RR20090320,        I05,      11,          1,          5,          5,2,20090326,       0321,   -31.9417,    31.6002,       3533,  2817.8,   2.3067,  34.8110,2,  34.8118,2,    214.0,2,   213.8,2,   62.70,2,   27.13,2,    0.00,2,    1.84,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,   2.3067,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9415,  31.6001,-999.000,-999.000
33RR20090320,        I05,      11,          1,          4,          4,2,20090326,       0316,   -31.9417,    31.6002,       3533,  3020.1,   2.1242,  34.8088,2,  34.8090,2,    216.5,2,   217.0,2,   66.45,2,   27.22,2,    0.00,2,    1.85,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,   2.1244,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9415,  31.6001,-999.000,-999.000
33RR20090320,        I05,      11,          1,          3,          3,2,20090326,       0312,   -31.9417,    31.6002,       3533,  3223.5,   1.8567,  34.7933,2,  34.7947,2,    216.4,2,   217.3,2,   74.68,2,   27.93,2,    0.00,2,    1.90,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,   1.8568,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9415,  31.6002,-999.000,-999.000
33RR20090320,        I05,      11,          1,          2,          2,2,20090326,       0307,   -31.9417,    31.6002,       3533,  3396.1,   1.4841,  34.7671,2,  34.7680,2,    215.7,2,   216.7,2,   87.45,2,   29.19,2,    0.00,2,    1.98,2,   0.076,2,   0.033,2,   0.0500,2,  2242.3,2,  2360.0,2,   7.7197,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   1.4841,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9415,  31.6002,-999.000,-999.000
33RR20090320,        I05,      11,          1,          1,          1,2,20090326,       0303,   -31.9417,    31.6002,       3533,  3567.7,   1.1786,  34.7441,2,  34.7458,2,    215.9,2,   215.9,2,   98.42,2,   30.24,2,    0.00,2,    2.07,2,   0.110,2,   0.040,2,   0.0020,2,  2251.7,6,  2366.0,2,   7.7097,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   1.1788,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -31.9417,  31.6002,-999.000,-999.000
